,title,link,pre_text,firm,id,date
2579,앞으로 상급지 선호는 급격히 줄어들듯!,https://www.teamblind.com/kr/post/%EC%95%9E%EC%9C%BC%EB%A1%9C-%EC%83%81%EA%B8%89%EC%A7%80-%EC%84%A0%ED%98%B8%EB%8A%94-%EA%B8%89%EA%B2%A9%ED%9E%88-%EC%A4%84%EC%96%B4%EB%93%A4%EB%93%AF-q665maod,이번 대책으로 사람들이 상급지 이동에 대한 욕구가 많이 식은듯 굳이 상급지 갈 필요성을 못 느낌 앞으로 급지별 차별성은 급격히 줄고 더이상 상급지가 사치재로 역할을 못할듯해,한국남동발전 , j*********,2025-06-30
2580,2주택 전세반환 (1억미만 빌라),https://www.teamblind.com/kr/post/2%EC%A3%BC%ED%83%9D-%EC%A0%84%EC%84%B8%EB%B0%98%ED%99%98-1%EC%96%B5%EB%AF%B8%EB%A7%8C-%EB%B9%8C%EB%9D%BC-rcgm1rgk,와이프 결혼전에 산 1억 미만 빌라 하나 있는데 작년에 7억대 아파트 세안고 샀고 올해말에 입주 예정이야. 아파트에 대출은 없고 2.5억정도 대출 받아서 전세반환 해야 하는데. 빌라 처분 안하면 대출 안나와?,새회사 , 디****,2025-06-30
2581,서울만 사람사는거 아닌데,https://www.teamblind.com/kr/post/%EC%84%9C%EC%9A%B8%EB%A7%8C-%EC%82%AC%EB%9E%8C%EC%82%AC%EB%8A%94%EA%B1%B0-%EC%95%84%EB%8B%8C%EB%8D%B0-auym2dqt,정책에 왜 지방 없냐 생각했는데 규제안 준수하려면 지방투자 못하게 해놓은듯하니 잘 읽어보시고 블라는 서울사람이 많으니 서울 이야기만 하는데 지방에도 사람살긴 해.. 서울 맞벌이면 내수경제는 내알빠고 서울사람만 해도 엄청 많으니 집값 상승에 베팅하면 괜찮지 않나 생각했음 당연 나도 좀더오르면 팔고 서울등기 지방월세 염불외웠고 근데 지방조차도 증여+모은돈 3억에 맞벌이니까 대출내고 세입자 돌리면된다고 9억 10억 집사는거 신혼 국룰처럼 말함 서울은 사람이나 많지 지방은 제일 번화가도 가면 할게없음 돈 안써서 자영업자 다 문닫았거든,공무원 , i*********,2025-06-30
2582,솔직히 보유세같은거 올리면 서민들죽어나가는거 맞지않냐,https://www.teamblind.com/kr/post/%EC%86%94%EC%A7%81%ED%9E%88-%EB%B3%B4%EC%9C%A0%EC%84%B8%EA%B0%99%EC%9D%80%EA%B1%B0-%EC%98%AC%EB%A6%AC%EB%A9%B4-%EC%84%9C%EB%AF%BC%EB%93%A4%EC%A3%BD%EC%96%B4%EB%82%98%EA%B0%80%EB%8A%94%EA%B1%B0-%EB%A7%9E%EC%A7%80%EC%95%8A%EB%83%90-wdm27eey,"보유세올림 -> 못버티는사람은 던지고 짱깨들은 줍줍, 버티는 사람은 세금많이나가니 전세를 월세로 전환하고 월세올림 -> 무주택자 죽어나감 -> 무리해서라도 보유하려함 -> 폭등 이수순아닌가",한국철도공사 , l*********,2025-06-30
2583,결국 대출제한의 문제는 이거 아님?,https://www.teamblind.com/kr/post/%EA%B2%B0%EA%B5%AD-%EB%8C%80%EC%B6%9C%EC%A0%9C%ED%95%9C%EC%9D%98-%EB%AC%B8%EC%A0%9C%EB%8A%94-%EC%9D%B4%EA%B1%B0-%EC%95%84%EB%8B%98-sbdgp8t8,저소득인데 부모가 부자임 -> 아무 문제 없음 흙수저 고소득자 -> 집 못 삼. 내가 노력해서 올라가려는데 못 하게 함.,공무원 , ¡*********,2025-06-30
2584,폭락했으면 좋겠네,https://www.teamblind.com/kr/post/%ED%8F%AD%EB%9D%BD%ED%96%88%EC%9C%BC%EB%A9%B4-%EC%A2%8B%EA%B2%A0%EB%84%A4-ew5emxfm,6억이상 대출 금지시키고 금리 올리고 수도 이전하고 다주택자 보유세 올리고 은행압박해서 비대면 대출 다 막고 조금이라도 연체하면 담보 경매넘기고 서민들한테 25만원씩 지원금 뿌렸으면 좋겠네,MetLife , k*****,2025-06-30
2585,여기 똑똑한 애들 많네 나 상담좀 해주라,https://www.teamblind.com/kr/post/%EC%97%AC%EA%B8%B0-%EB%98%91%EB%98%91%ED%95%9C-%EC%95%A0%EB%93%A4-%EB%A7%8E%EB%84%A4-%EB%82%98-%EC%83%81%EB%8B%B4%EC%A2%80-%ED%95%B4%EC%A3%BC%EB%9D%BC-30k2y3ab,21년 7월 대 폭등기에 보금자리론으로 용인 비인기지역 5.9억 아파트 매수. 22~23년에 4억 밑까지 떨어지고 지금 5억에 거래중. 부부교사고 5개월 된 아이 한 명. 휴직 감안해도 매년 7천 이상 모을 수 있으며 현재 순자산은 4억. 아이 초등학교 입학하기 전까지 8~9억쯤 될듯. 1. 7년 뒤에 한번에 점프 vs 지금 수지나 평촌으로 갔다가 7년 뒤에 또 옮기기 2. 어디가 좋을까? 대출은 받을 수 있는 최대한으로 받아도 된다는 생각. 학군보다는 집 앞에 산책하기 좋은 공원이 좀 잘 갖춰졌으면 좋겠어.,공무원 , l*********,2025-06-30
2586,손피 전매제한 사기치는부동산,https://www.teamblind.com/kr/post/%EC%86%90%ED%94%BC-%EC%A0%84%EB%A7%A4%EC%A0%9C%ED%95%9C-%EC%82%AC%EA%B8%B0%EC%B9%98%EB%8A%94%EB%B6%80%EB%8F%99%EC%82%B0-g0bx6e7o,손피 들어봄?ㅋㅋ 전매제한있는거 한두달도아니고 1년전 거래 ㅋㅋㅋ이런거 어디다 신고해?,공무원 , l********,2025-06-30
2587,"6개월뒤, 헤드라인 부동산정책실패 ㅇㅇㅇ사의",https://www.teamblind.com/kr/post/6%EA%B0%9C%EC%9B%94%EB%92%A4-%ED%97%A4%EB%93%9C%EB%9D%BC%EC%9D%B8-%EB%B6%80%EB%8F%99%EC%82%B0%EC%A0%95%EC%B1%85%EC%8B%A4%ED%8C%A8-%E3%85%87%E3%85%87%E3%85%87%EC%82%AC%EC%9D%98-7vbkws3s,"전정권 인사로 분류되오던 ㅇㅇㅇ, 돌연 사의를 표하며 물러났지만 일각에선 6.27부동산 정책을 실패로 전격 경질된것이 아닌가라는 말도 나오고있습니다. 자세한 내용~~",카카오뱅크 , s*****,2025-06-30
2588,아니 왜 자꾸 쥐뿔도 없으면서 서울살려고해,https://www.teamblind.com/kr/post/%EC%95%84%EB%8B%88-%EC%99%9C-%EC%9E%90%EA%BE%B8-%EC%A5%90%EB%BF%94%EB%8F%84-%EC%97%86%EC%9C%BC%EB%A9%B4%EC%84%9C-%EC%84%9C%EC%9A%B8%EC%82%B4%EB%A0%A4%EA%B3%A0%ED%95%B4-t87sdpli,ㄹㅇ,서울특별시120다산콜재단 , i*******,2025-06-30
2589,광주전남이 안되는이유,https://www.teamblind.com/kr/post/%EA%B4%91%EC%A3%BC%EC%A0%84%EB%82%A8%EC%9D%B4-%EC%95%88%EB%90%98%EB%8A%94%EC%9D%B4%EC%9C%A0-d3pstrfa,지자제장이 지역발전에 대해 약간 생각이 없는 사람들이라,쿠팡풀필먼트서비스 , 복******,2025-06-30
2590,저 같은 2주택자 찌랭이는 어떻게 해야되나요?,https://www.teamblind.com/kr/post/%EC%A0%80-%EA%B0%99%EC%9D%80-2%EC%A3%BC%ED%83%9D%EC%9E%90-%EC%B0%8C%EB%9E%AD%EC%9D%B4%EB%8A%94-%EC%96%B4%EB%96%BB%EA%B2%8C-%ED%95%B4%EC%95%BC%EB%90%98%EB%82%98%EC%9A%94-r844x5xz,"근성이 싼거 찾는 사람이라ㅠㅠ 부동산 실패한사람 입니다ㅜㅜ 현재 5억중반되는 집 2채 가지고 있습니다. 안산 2억상승, 동탄 7천 상승. 안산 집을 이번년도 팔면 일시적 2주택자로 양도세 5천 안내도 됩니다. 이번에 안산 집 팔고 갭껴서 수지 쪽 집 사려고했는데, 규제 때문에 갭끼고 집 못 살거 같아 어떻게 해야할지 고민이네요. 가족들은 안산 집 안팔고 실거주 유지하기 바라고 있습니다. 아래의 선택 중 현자님들의 집단지성을 바라며 글 남깁니다. 1. 안산집 팔고 기존 전세 있는걸로 수지 갭 고고 2. 안산집 안팔고 동탄이 조금",삼성SDI , m*******,2025-06-30
2591,저 같은 2주택자 찌랭이는 어떻게 해야되나요?,https://www.teamblind.com/kr/post/%EC%A0%80-%EA%B0%99%EC%9D%80-2%EC%A3%BC%ED%83%9D%EC%9E%90-%EC%B0%8C%EB%9E%AD%EC%9D%B4%EB%8A%94-%EC%96%B4%EB%96%BB%EA%B2%8C-%ED%95%B4%EC%95%BC%EB%90%98%EB%82%98%EC%9A%94-r844x5xz,"근성이 싼거 찾는 사람이라ㅠㅠ 부동산 실패한사람 입니다ㅜㅜ 현재 5억중반되는 집 2채 가지고 있습니다. 안산 2억상승, 동탄 7천 상승. 안산 집을 이번년도 팔면 일시적 2주택자로 양도세 5천 안내도 됩니다. 이번에 안산 집 팔고 갭껴서 수지 쪽 집 사려고했는데, 규제 때문에 갭끼고 집 못 살거 같아 어떻게 해야할지 고민이네요. 가족들은 안산 집 안팔고 실거주 유지하기 바라고 있습니다. 아래의 선택 중 현자님들의 집단지성을 바라며 글 남깁니다. 1. 안산집 팔고 기존 전세 있는걸로 수지 갭 고고 2. 안산집 안팔고 동탄이 조금",삼성SDI , m*******,2025-06-30
2592,세계의 물가지수 (집 값 포함),https://www.teamblind.com/kr/post/%EC%84%B8%EA%B3%84%EC%9D%98-%EB%AC%BC%EA%B0%80%EC%A7%80%EC%88%98-%EC%A7%91-%EA%B0%92-%ED%8F%AC%ED%95%A8-8nmqigz6,"얼마전에 세계8대은행중 하나인 도이치뱅크에서 세계 물가지수를 발표했음 거기서 재밌는것들만 가져옴 - 기준 한국 서울 월급순위 한국 30위 아파트 0.3평당가격(1제곱미터) 한국 4위 방3칸아파트월세 한국 37위 방1칸 월세 한국 48위 세금,월세땐 소득 순위 한국 23위 가솔린 가격 한국 40위 교통비 47위 데이트가격(와인,청바지,드레스,커피두잔,레스토랑,영화티켓,교통비 포함 종합) 한국 46위 식료품물가 한국 8위 와인 1병 3위 종합물가순위 한국 28위",NH농협은행 , l*********,2025-06-30
2593,네이트 평생 무주택 Left 평균,https://www.teamblind.com/kr/post/%EB%84%A4%EC%9D%B4%ED%8A%B8-%ED%8F%89%EC%83%9D-%EB%AC%B4%EC%A3%BC%ED%83%9D-Left-%ED%8F%89%EA%B7%A0-8z0xntmk,ㅋㅋㅋㅋ지들이 못가지니 사다리 걷어차인 애들보고 쌤통 이 ㅈㄹ,삼성전자 , x****,2025-06-30
2594,이번 부동산 규제에 가장 열광하는 공무원,https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88-%EB%B6%80%EB%8F%99%EC%82%B0-%EA%B7%9C%EC%A0%9C%EC%97%90-%EA%B0%80%EC%9E%A5-%EC%97%B4%EA%B4%91%ED%95%98%EB%8A%94-%EA%B3%B5%EB%AC%B4%EC%9B%90-17zyylo0,이번 규제에 유독 열광하는 공무원이 많아 보이는건 기분 탓일까?,SK하이닉스 , i*********,2025-06-30
2595,근데 아직도 무주택이 엄청많네,https://www.teamblind.com/kr/post/%EA%B7%BC%EB%8D%B0-%EC%95%84%EC%A7%81%EB%8F%84-%EB%AC%B4%EC%A3%BC%ED%83%9D%EC%9D%B4-%EC%97%84%EC%B2%AD%EB%A7%8E%EB%84%A4-v43d2nc3,문재인 겪으면서 엄청 많이들 산줄알앗는데 여기보니 아직도 수두룩하네 ㅎㄷㄷ,현대모비스 , !*********,2025-06-30
2596,돈도 쥐뿔도 없이 부동산에 다 꼬라박으니,https://www.teamblind.com/kr/post/%EB%8F%88%EB%8F%84-%EC%A5%90%EB%BF%94%EB%8F%84-%EC%97%86%EC%9D%B4-%EB%B6%80%EB%8F%99%EC%82%B0%EC%97%90-%EB%8B%A4-%EA%BC%AC%EB%9D%BC%EB%B0%95%EC%9C%BC%EB%8B%88-urdx2usi,나라에서 막은거잖아 닭이 먼저냐 계란이 먼저냐는 아무 의미없음 지금 그냥 냅두면 폭탄으로 세게 돌아오니까 정책으로 잘 막혀서 떨어지면 대출 한도 적어도 살 수 있으니 어차피 영끌러나 갭투기꾼 아니면 실수요로 살고 있는 사람들은 지금 정책 신경도 안 씀 당신이 정책에 분노한다? 영끌러 갭투기꾼 새끼임,공무원 , |*********,2025-06-30
2597,전설의 이고상,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%A4%EC%9D%98-%EC%9D%B4%EA%B3%A0%EC%83%81-d7ldkx67,기억력이 짦은건지?? 아직도 모르는건지....,미라콤아이앤씨 , !********,2025-06-30
2598,6억은 생각보다 ㅈ밥입니다,https://www.teamblind.com/kr/post/6%EC%96%B5%EC%9D%80-%EC%83%9D%EA%B0%81%EB%B3%B4%EB%8B%A4-%E3%85%88%EB%B0%A5%EC%9E%85%EB%8B%88%EB%8B%A4-xs60bqis,29살에는 평생 6억 가능한가 생각했는데 39살에 집 + 6억 있는거 보니 금융자산 6억 있어도 회사 열심히 다녀야 하는 ㅈ밥이다,CJ대한통운 , s*****,2025-06-30
2599,4050 개저씨들 설거지 못할생각에,https://www.teamblind.com/kr/post/4050-%EA%B0%9C%EC%A0%80%EC%94%A8%EB%93%A4-%EC%84%A4%EA%B1%B0%EC%A7%80-%EB%AA%BB%ED%95%A0%EC%83%9D%EA%B0%81%EC%97%90-pfxx0ytw,한참 어린애들 앞에서 집안사냐 집사라 (대출받아서) 투자 훈수두던 4050 개저씨들 단수돼서 설거지 못하게 됐누 싱글벙글 출근길 발걸음이 가볍다,ex-프라이스워터하우스쿠퍼스컨설팅 , 1****,2025-06-30
2600,지분이건 뭐건 공동명의 하면 안됨,https://www.teamblind.com/kr/post/%EC%A7%80%EB%B6%84%EC%9D%B4%EA%B1%B4-%EB%AD%90%EA%B1%B4-%EA%B3%B5%EB%8F%99%EB%AA%85%EC%9D%98-%ED%95%98%EB%A9%B4-%EC%95%88%EB%90%A8-ubg6pof7,"가끔 내가 몇억내고 산 집이고 결혼후 대출 같이 갚을거니까 지분을 8:2, 9:1 뭐 이런식으로 하라는 말이 있어 절대 안됨 차라리 혼자 갚아. 비율이 얼마건 내맘대로 매매도 대출도 못하게 되는데 그게 좋은 방법이라고 추천하다니 이해가 안된다.",새회사 , i*****,2025-06-30
2601,집값 오른다 내린다로 왜케 싸우냐,https://www.teamblind.com/kr/post/%EC%A7%91%EA%B0%92-%EC%98%A4%EB%A5%B8%EB%8B%A4-%EB%82%B4%EB%A6%B0%EB%8B%A4%EB%A1%9C-%EC%99%9C%EC%BC%80-%EC%8B%B8%EC%9A%B0%EB%83%90-3vla4zl3,니들 아파트 값은 니가 산 가격도 아니고 니가 부르는 호가도 아니고 니네 아파트에서 제일 빚 많은 새끼 이자지불능력에 달린건데 왜케 오른다 내린다로 싸워,SK이노베이션 , @****,2025-06-30
2602,전세는 역사적 운명을 다했다,https://www.teamblind.com/kr/post/%EC%A0%84%EC%84%B8%EB%8A%94-%EC%97%AD%EC%82%AC%EC%A0%81-%EC%9A%B4%EB%AA%85%EC%9D%84-%EB%8B%A4%ED%96%88%EB%8B%A4-b6lk50xr,사회 초년생들은 월세 살면서 월급의 40~50% 내고 내집 마련은 부모님 찬스 없이는 꿈도 꾸지말고 개천에서 송사리로 살아라,삼성물산 , R*****,2025-06-30
2603,부린이 질문 있습니다.,https://www.teamblind.com/kr/post/%EB%B6%80%EB%A6%B0%EC%9D%B4-%EC%A7%88%EB%AC%B8-%EC%9E%88%EC%8A%B5%EB%8B%88%EB%8B%A4-h67dw566,"생애최초로 매매를 하려합니다. 가격이 많이 오르긴했지만, 타이밍상 여차저차 지금 매매하려하는데요,, 가용 가능한 자산이 3억정도 있어서 대출 받아 8억대 아파트로 매매하려합니다. 현재 보고 있는 동네는 성남 단대오거리역, 하남 미사역입니다. 연식이나, 시세는 당연히 하남이 더 비싸긴하지만 제 판단에는 구성남 개발 vs 인프라, 9호선 정도로 비교가 되는 것 닽은데 고수분들은 어찌 생각하시는지 의견이 궁금합니다. ------------------------------------------------------ 대출 문의",롯데건설 , k*********,2025-06-30
2604,금융의 기본. 하이리스크 =하이리턴,https://www.teamblind.com/kr/post/%EA%B8%88%EC%9C%B5%EC%9D%98-%EA%B8%B0%EB%B3%B8-%ED%95%98%EC%9D%B4%EB%A6%AC%EC%8A%A4%ED%81%AC-=%ED%95%98%EC%9D%B4%EB%A6%AC%ED%84%B4-0ayriymo,"신용이 좋은 사람은 1금융에서 대출을 받을수있고, 신용이 안좋은 사람은 1금융에서 거절받고 2금융에서 받는게 원칙인데 이건 뭐야?",신한투자증권 , l********,2025-06-30
2605,여기서 조롱하는애들 다 6억이상대출규제랑 무관함,https://www.teamblind.com/kr/post/%EC%97%AC%EA%B8%B0%EC%84%9C-%EC%A1%B0%EB%A1%B1%ED%95%98%EB%8A%94%EC%95%A0%EB%93%A4-%EB%8B%A4-6%EC%96%B5%EC%9D%B4%EC%83%81%EB%8C%80%EC%B6%9C%EA%B7%9C%EC%A0%9C%EB%9E%91-%EB%AC%B4%EA%B4%80%ED%95%A8-uzyo5y71,ㅋㅋ 아니면 등기인증해봐,새회사 , l*********,2025-06-30
2606,간단하게 말해서,https://www.teamblind.com/kr/post/%EA%B0%84%EB%8B%A8%ED%95%98%EA%B2%8C-%EB%A7%90%ED%95%B4%EC%84%9C-8b050cvv,돈을 풀고있고 돈가치는 하락하는데 자산가치가 안오른다고? 망무새들아 말도 생각하면서 하는거란다. 차피 뒤지는건 무주택 애들이다.,삼성SDI , 대**,2025-06-30
2607,"단독]41억 아파트 산 배경훈, 대출규제 직전 7.5억 주담대",https://www.teamblind.com/kr/post/%EB%8B%A8%EB%8F%85]41%EC%96%B5-%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%82%B0-%EB%B0%B0%EA%B2%BD%ED%9B%88-%EB%8C%80%EC%B6%9C%EA%B7%9C%EC%A0%9C-%EC%A7%81%EC%A0%84-75%EC%96%B5-%EC%A3%BC%EB%8B%B4%EB%8C%80-86a4qbox,(수정) 6억 규제에 대한 비판을 하고 싶은 겁니다 ^^ https://naver.me/GnReieCs,LX세미콘 , 이*********,2025-06-30
2608,예성강 앞으로 부동산 100배 뛰겠지?,https://www.teamblind.com/kr/post/%EC%98%88%EC%84%B1%EA%B0%95-%EC%95%9E%EC%9C%BC%EB%A1%9C-%EB%B6%80%EB%8F%99%EC%82%B0-100%EB%B0%B0-%EB%9B%B0%EA%B2%A0%EC%A7%80-artmbrf0,예성강뷰 아파트 들어서면 맛집이겠지....?,새회사 , 뒷****,2025-06-30
2609,이번이 상급지 갈아탈 마지막 기회다,https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88%EC%9D%B4-%EC%83%81%EA%B8%89%EC%A7%80-%EA%B0%88%EC%95%84%ED%83%88-%EB%A7%88%EC%A7%80%EB%A7%89-%EA%B8%B0%ED%9A%8C%EB%8B%A4-rxtsb573,"이번 규제정책으로 상급지 가격하락은 무조건임 당연히 최상급지는 안떨어짐, 중급지는 보합 반년~1년 뒤가 갈아타기 최적의시점",SGI서울보증 , 1****,2025-06-30
2610,임차권등기 지금 진행할까요?,https://www.teamblind.com/kr/post/%EC%9E%84%EC%B0%A8%EA%B6%8C%EB%93%B1%EA%B8%B0-%EC%A7%80%EA%B8%88-%EC%A7%84%ED%96%89%ED%95%A0%EA%B9%8C%EC%9A%94-bvim3emk,"집주인이 전세만료일에 전세금보증금 반환이 어렵다고 합니다. 이 집이 지금 문제(근저당, 가압류)가 많아서 매매도 한달 넘게 이뤄지지 않고 있어요 7월말 전세 만료입니다만 임대인이 위에 가압이나 근저당 해결의지가 없어보여 내용증명도 보냈습니다 이 상황에서 할 수 있는게 임차권등기밖에 없으려나요ㅜㅜ 스트레스가 너무 큽니다",삼성SDS , f*****,2025-06-30
2611,총 자산,https://www.teamblind.com/kr/post/%EC%B4%9D-%EC%9E%90%EC%82%B0-r6r3b3uz,오늘자로 41.5억쯤 된다 질문 받는다,LG화학 , s*********,2025-06-30
2612,총 자산,https://www.teamblind.com/kr/post/%EC%B4%9D-%EC%9E%90%EC%82%B0-r6r3b3uz,오늘자로 41.5억쯤 된다 질문 받는다,LG화학 , s*********,2025-06-30
2613,대출규제하면 집값 올라가는 속도가 늦어지긴하지?,https://www.teamblind.com/kr/post/%EB%8C%80%EC%B6%9C%EA%B7%9C%EC%A0%9C%ED%95%98%EB%A9%B4-%EC%A7%91%EA%B0%92-%EC%98%AC%EB%9D%BC%EA%B0%80%EB%8A%94-%EC%86%8D%EB%8F%84%EA%B0%80-%EB%8A%A6%EC%96%B4%EC%A7%80%EA%B8%B4%ED%95%98%EC%A7%80-h8sz5225,"나는 15억정도 하는집에 1주택 실거주잔데, 대출은 없어 여기서 궁금한점은 강남3구 이런곳 대출규제 되면 집값 올라가는 속도도 진정될테구, 그럼 고소득자들도 몇년 빡모아서 가면 되는거 아냐? 난 오세훈시장이 토허제 풀때마다 강남3구 집값 올라가는거 보고 개빡쳤는데, 이제 강남3구 집값좀 진정되면 우리같은 월급쟁이나, 고소득자는 좋은거아냐?",휴젤 , l*********,2025-06-30
2614,"집 보러오는 사람들 소득, 자산 서류 받아야된다.",https://www.teamblind.com/kr/post/%EC%A7%91-%EB%B3%B4%EB%9F%AC%EC%98%A4%EB%8A%94-%EC%82%AC%EB%9E%8C%EB%93%A4-%EC%86%8C%EB%93%9D-%EC%9E%90%EC%82%B0-%EC%84%9C%EB%A5%98-%EB%B0%9B%EC%95%84%EC%95%BC%EB%90%9C%EB%8B%A4-1mgk1yr0,사지도 않을 거면서 왜 자꾸 오는 거야. 미국에서는 중개인에게 예비구매자들이 소득과 자산서류 미리 제출하고 구매력 있는 사람들만 집구경한다고 하더라. 대한민국도 그렇게 됐으면 좋겠다.,한국철도공사 , !*********,2025-06-30
2615,집 값이 오르는걸 문제라고 생각한 것 부터가 잘못,https://www.teamblind.com/kr/post/%EC%A7%91-%EA%B0%92%EC%9D%B4-%EC%98%A4%EB%A5%B4%EB%8A%94%EA%B1%B8-%EB%AC%B8%EC%A0%9C%EB%9D%BC%EA%B3%A0-%EC%83%9D%EA%B0%81%ED%95%9C-%EA%B2%83-%EB%B6%80%ED%84%B0%EA%B0%80-%EC%9E%98%EB%AA%BB-fwn5pvj7,"집 값 오르는게 왜 문제야? 집을 살 수 없는게 문제지. 집 값이 천문학적으로 비싸도 사람들이 살 수 있으면 문제가 아님 사람들이 집 사는걸 더 어렵게 만들면서 집 값 상승 막아내면, 결국 한국 부동산 노리는 외국인들만 좋은 일 만들어주는 꼴임",메가존 , h********,2025-06-30
2616,2주택부터는 보유세 좀 확 올리면 안되나?,https://www.teamblind.com/kr/post/2%EC%A3%BC%ED%83%9D%EB%B6%80%ED%84%B0%EB%8A%94-%EB%B3%B4%EC%9C%A0%EC%84%B8-%EC%A2%80-%ED%99%95-%EC%98%AC%EB%A6%AC%EB%A9%B4-%EC%95%88%EB%90%98%EB%82%98-6smbz83e,"1주택이야 실거주용이라서 지금 보유세 유지하지만, 2주택부터는 투자용으로 사는걸텐데.. 실거주용이 아닌 2주택부터는 미국처럼 보유세 1%~1.25% 이상 올려버리면 다 주택자들 보유세 무서워서 물량 내놓을것 같은데. 3주택부터는 1.5% 혹은 2%로 좀 더 올리고. 그러면, 개인이 100채 넘게 어떻게 가지고 있어. 다주택자들이 물량 좀 내놓으면 주택값도 안정화 될테고. 글구 전세 사기니 이런것도 많이 없어질꺼고. 집 2채 이상 가진 사람은 버럭할것 같지만 어차피 투자용으로 산거니 그 정도는 감수해야지. 아님 팔면 되는거고.",삼성디스플레이 , 잘******,2025-06-30
2617,한국 부동산 폭락 하긴 함?,https://www.teamblind.com/kr/post/%ED%95%9C%EA%B5%AD-%EB%B6%80%EB%8F%99%EC%82%B0-%ED%8F%AD%EB%9D%BD-%ED%95%98%EA%B8%B4-%ED%95%A8-qemmleym,"호주처럼 단독주택 고수한다고 아파트 안세워서 폭등한 거면 몰라도, 이미 서울 동네 곳곳 아파트로 도배해놓고도 공급 부족하다 아우성인건데 폭락론자들 들을 때마다 뭔가뭔가임... 예전 문재인 때는 버블이니 뭐니 여론 펼칠때 뭣도 모르고 그른가 했는데 생각해보면 한국에서 서울 부동산만큼 매력적인 투자처가 없는 것 같다 아무리 저출산으로 나라가 망해도 타 광역시, 경기권이 먼저 죽지 서울이 먼저 죽진 않을듯ㅇㅇ..",삼성SDI , 방*****,2025-06-30
2618,25년 26년에 나올글,https://www.teamblind.com/kr/post/25%EB%85%84-26%EB%85%84%EC%97%90-%EB%82%98%EC%98%AC%EA%B8%80-5ris8cij,아직도 속는 사람이 있는거 아니겠지 ??,미라콤아이앤씨 , !********,2025-06-30
2619,이번 정부 서울 아파트 목표가 평균은 10억인듯,https://www.teamblind.com/kr/post/%EC%9D%B4%EB%B2%88-%EC%A0%95%EB%B6%80-%EC%84%9C%EC%9A%B8-%EC%95%84%ED%8C%8C%ED%8A%B8-%EB%AA%A9%ED%91%9C%EA%B0%80-%ED%8F%89%EA%B7%A0%EC%9D%80-10%EC%96%B5%EC%9D%B8%EB%93%AF-o50n0nvj,평균으로치면 이 정도가 합리적인 가격으로 보임 발악하는 사람들은 물려서 ㅈ된거라그럼,KG모빌리티 , i********,2025-06-30
2620,"저렴한 아파트 중에 꼭 굳이 사야한다면..?
투표",https://www.teamblind.com/kr/post/%EC%A0%80%EB%A0%B4%ED%95%9C-%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%A4%91%EC%97%90-%EA%BC%AD-%EA%B5%B3%EC%9D%B4-%EC%82%AC%EC%95%BC%ED%95%9C%EB%8B%A4%EB%A9%B4-br7mtraz,1.역에서 도보 15분 250세대 2억 5천 2.역에서 도보 5분 180세대 3억 5천 지역은 용인 여기횽들 돈 많은거 알겠는데 나는 거지라..!!! 거지 집도 골라주 ㅠ 평수는 59 둘다 동일,새회사 , 고****,2025-06-30
2621,왜 대출 갖고 뭐라해?,https://www.teamblind.com/kr/post/%EC%99%9C-%EB%8C%80%EC%B6%9C-%EA%B0%96%EA%B3%A0-%EB%AD%90%EB%9D%BC%ED%95%B4-jg6jjqgs,미국도 LTV 80% 까지 DTI(DSR) 42% 까지로 30년 만기 해서 집사는데 그냥 무지성 6억 제한은 무슨 논리로 걸어두는거야? 능력 되는 사람들이 대출 받아 집 산다는걸 왜제한해? 집값이 올라가는건 지난 정권들에서 똥볼차가면서 공급 안해놔서 올라가는건데 대출만 조지는게 진짜 ㅂㅅ같네 ㅋㅋ,LG에너지솔루션 , !*********,2025-06-30
2622,3번이상 속으면 뭐다?,https://www.teamblind.com/kr/post/3%EB%B2%88%EC%9D%B4%EC%83%81-%EC%86%8D%EC%9C%BC%EB%A9%B4-%EB%AD%90%EB%8B%A4-l6efimjo,공범임 집값 상승률 낮추는 방법은 주택수 제한 푸는건데 절대 못함,미라콤아이앤씨 , !********,2025-06-30
2623,화서역 주변 비행기소음 어때요??,https://www.teamblind.com/kr/post/%ED%99%94%EC%84%9C%EC%97%AD-%EC%A3%BC%EB%B3%80-%EB%B9%84%ED%96%89%EA%B8%B0%EC%86%8C%EC%9D%8C-%EC%96%B4%EB%95%8C%EC%9A%94-tuv6lg36,수원 안산쪽으로 집 알아보고 있는데 혹시 겪어보신분..?,공무원 , k*****,2025-06-30
